Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),3,0,1200.0,1232.6283999997638,228.30959999919287,2236.4787999995315,243.0,0.11274061852482255,0.0,1200,1200,2200,2200,2200,2200,2200,2200,2200,2200,2200
POST,POST /v1/chat/completions,15,0,2500.0,3262.128573333636,1477.5946999998268,6148.2806999993045,298.0,0.5637030926241128,0.0,2500,4000,5600,5700,5700,6100,6100,6100,6100,6100,6100
,Aggregated,18,0,1500.0,2923.878544444657,228.30959999919287,6148.2806999993045,288.8333333333333,0.6764437111489353,0.0,2200,3600,5100,5600,5700,6100,6100,6100,6100,6100,6100
