Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,102,0,1500.0,1487.8068068628636,1430.7415000002948,1740.7241000000795,298.0,0.5742280837331288,0.0,1500,1500,1500,1500,1500,1500,1700,1700,1700,1700,1700
,Aggregated,102,0,1500.0,1487.8068068628636,1430.7415000002948,1740.7241000000795,298.0,0.5742280837331288,0.0,1500,1500,1500,1500,1500,1500,1700,1700,1700,1700,1700
