Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,150.38600000116276,135.895100000198,164.8769000021275,243.0,0.046130600121437645,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,POST /v1/chat/completions,25,0,1500.0,1480.5960360002064,1439.611400001013,1555.2350000034494,298.0,0.5766325015179706,0.0,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600
,Aggregated,27,0,1500.0,1382.0619592595365,135.895100000198,1555.2350000034494,293.9259259259259,0.6227631016394082,0.0,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600
