Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,106,0,1400.0,1379.7920433961444,1347.5278000005346,1498.5802000010153,293.0,0.5929975071898991,0.0,1400,1400,1400,1400,1400,1400,1400,1500,1500,1500,1500
,Aggregated,106,0,1400.0,1379.7920433961444,1347.5278000005346,1498.5802000010153,293.0,0.5929975071898991,0.0,1400,1400,1400,1400,1400,1400,1400,1500,1500,1500,1500
