Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,142.51030000195897,135.9234000010474,149.09720000287052,243.0,0.04517745190280335,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,25,0,1400.0,1558.8630559999729,1336.922999998933,3404.755599996861,293.28,0.5647181487850419,0.0,1400,1400,1400,1500,1500,3400,3400,3400,3400,3400,3400
,Aggregated,27,0,1400.0,1453.948037037157,135.9234000010474,3404.755599996861,289.55555555555554,0.6098956006878452,0.0,1400,1400,1400,1500,1500,3400,3400,3400,3400,3400,3400
