Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,139.95059999797377,139.60229999793228,140.29889999801526,243.0,0.07335060690123746,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,16,0,1500.0,1495.0739250000424,1468.38459999708,1573.2677000014519,298.0,0.5868048552098997,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
,Aggregated,18,0,1500.0,1344.5046666664794,139.60229999793228,1573.2677000014519,291.8888888888889,0.6601554621111372,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
