Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,68,0,1500.0,1491.9038397060563,1444.000600000436,1667.8831000026548,298.0,0.5745021421874505,0.0,1500,1500,1500,1500,1500,1500,1600,1700,1700,1700,1700
,Aggregated,68,0,1500.0,1491.9038397060563,1444.000600000436,1667.8831000026548,298.0,0.5745021421874505,0.0,1500,1500,1500,1500,1500,1500,1600,1700,1700,1700,1700
