Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,33,0,1500.0,1556.6559030301119,1453.084900000249,2727.356499999587,298.0,0.28526724943389525,0.0,1500,1500,1500,1500,1500,1700,2700,2700,2700,2700,2700
,Aggregated,33,0,1500.0,1556.6559030301119,1453.084900000249,2727.356499999587,298.0,0.28526724943389525,0.0,1500,1500,1500,1500,1500,1700,2700,2700,2700,2700,2700
