Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,34,0,1500.0,1483.5158294117184,1444.5015999990574,1624.6988000002602,298.0,0.2913102904411866,0.0,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600
,Aggregated,34,0,1500.0,1483.5158294117184,1444.5015999990574,1624.6988000002602,298.0,0.2913102904411866,0.0,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600
