Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),1,0,144.37089999955788,144.37089999955788,144.37089999955788,144.37089999955788,243.0,0.03779241745870162,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,8,0,1500.0,1531.4578250001887,1473.2834000005823,1766.5624000001117,298.0,0.30233933966961296,0.0,1500,1500,1500,1500,1800,1800,1800,1800,1800,1800,1800
,Aggregated,9,0,1500.0,1377.3370555556742,144.37089999955788,1766.5624000001117,291.8888888888889,0.3401317571283146,0.0,1500,1500,1500,1500,1800,1800,1800,1800,1800,1800,1800
