Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,143.0331000010483,146.10009999978502,143.0331000010483,149.16709999852173,243.0,0.0733899877905689,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,16,0,1500.0,1492.7995250002368,1457.0399000003817,1546.8080999999074,298.0,0.5871199023245512,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
,Aggregated,18,0,1500.0,1343.1662555557423,143.0331000010483,1546.8080999999074,291.8888888888889,0.6605098901151202,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
