Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,133.41230000150972,141.58725000015693,133.41230000150972,149.76219999880414,243.0,0.04742376089049172,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,13,0,4400.0,4414.517153846436,3539.786400000594,5665.070099999866,298.0,0.30825444578819616,0.0,4400,4400,4400,4500,4800,5700,5700,5700,5700,5700,5700
,Aggregated,15,0,4300.0,3844.793166666932,133.41230000150972,5665.070099999866,290.6666666666667,0.3556782066786879,0.0,4300,4400,4400,4500,4800,5700,5700,5700,5700,5700,5700
