Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,49,0,5000.0,5164.698381632939,4997.1738000022015,9272.854800001369,298.0,0.27844288400143463,0.0,5000,5100,5100,5100,5100,5100,9300,9300,9300,9300,9300
,Aggregated,49,0,5000.0,5164.698381632939,4997.1738000022015,9272.854800001369,298.0,0.27844288400143463,0.0,5000,5100,5100,5100,5100,5100,9300,9300,9300,9300,9300
