Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,142.60690000082832,143.7883000007787,142.60690000082832,144.96970000072906,243.0,0.07308656376694234,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,16,0,1500.0,1505.423300000075,1466.2201999999525,1591.8868000007933,298.0,0.5846925101355387,0.0,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600,1600
,Aggregated,18,0,1500.0,1354.1305222223755,142.60690000082832,1591.8868000007933,291.8888888888889,0.6577790739024811,0.0,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600,1600
