Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.96190000054776,146.58575000066776,140.96190000054776,152.20960000078776,243.0,0.04581680079607967,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,15,0,3700.0,3800.759500000762,3352.4010000001,5210.705100002087,296.0,0.34362600597059756,0.0,3700,3800,3800,3800,3800,5200,5200,5200,5200,5200,5200
,Aggregated,17,0,3700.0,3370.8567058831036,140.96190000054776,5210.705100002087,289.7647058823529,0.3894428067666772,0.0,3700,3800,3800,3800,3800,5200,5200,5200,5200,5200,5200
