Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,56,0,4300.0,4342.755357142648,4080.954599998222,6274.485000001732,296.0,0.3147431987360575,0.0,4300,4300,4300,4300,4300,4400,4400,6300,6300,6300,6300
,Aggregated,56,0,4300.0,4342.755357142648,4080.954599998222,6274.485000001732,296.0,0.3147431987360575,0.0,4300,4300,4300,4300,4300,4400,4400,6300,6300,6300,6300
