Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,144.0000999991753,137.48430000123335,150.51589999711723,243.0,0.04541178367480902,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,15,0,3800.0,3832.9727466671707,3231.898199999705,5164.041399999405,296.0,0.34058837756106763,0.0,3800,3800,3800,3800,4100,5200,5200,5200,5200,5200,5200
,Aggregated,17,0,3800.0,3398.97596470623,137.48430000123335,5164.041399999405,289.7647058823529,0.38600016123587666,0.0,3800,3800,3800,3800,4100,5200,5200,5200,5200,5200,5200
