Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,68,0,1500.0,1493.6601691176347,1443.5680999995384,1652.7504999994562,298.0,0.5746183455599176,0.0,1500,1500,1500,1500,1500,1500,1600,1700,1700,1700,1700
,Aggregated,68,0,1500.0,1493.6601691176347,1443.5680999995384,1652.7504999994562,298.0,0.5746183455599176,0.0,1500,1500,1500,1500,1500,1500,1600,1700,1700,1700,1700
