Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,144.2735000000539,136.45910000013828,152.08789999996952,243.0,0.0732528238824901,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,16,0,1500.0,1497.141906249908,1453.8243999995757,1591.854800000874,298.0,0.5860225910599208,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
,Aggregated,18,0,1500.0,1346.8231944443687,136.45910000013828,1591.854800000874,291.8888888888889,0.6592754149424109,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
