Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,141.22664999922563,136.44039999962843,146.01289999882283,243.0,0.07326039137042564,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,16,0,1500.0,1493.7715249999428,1456.4298999994207,1584.9715000003926,298.0,0.5860831309634051,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
,Aggregated,18,0,1500.0,1343.4887611109743,136.44039999962843,1584.9715000003926,291.8888888888889,0.6593435223338308,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
