Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,142.2409000006155,139.30140000047686,145.18040000075416,243.0,0.07334751748889733,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,16,0,1500.0,1497.6211937502057,1461.9189999993978,1580.2045000000362,298.0,0.5867801399111786,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
,Aggregated,18,0,1500.0,1347.0233833335847,139.30140000047686,1580.2045000000362,291.8888888888889,0.660127657400076,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
