Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,102,0,1500.0,1496.0013147056623,1427.8358000010485,1745.5909999989672,298.0,0.5728458031202232,0.0,1500,1500,1500,1500,1500,1600,1600,1700,1700,1700,1700
,Aggregated,102,0,1500.0,1496.0013147056623,1427.8358000010485,1745.5909999989672,298.0,0.5728458031202232,0.0,1500,1500,1500,1500,1500,1600,1600,1700,1700,1700,1700
