Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,141.1926000000676,142.75744999940798,141.1926000000676,144.32229999874835,243.0,0.047549259344158,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,24,0,1600.0,1564.8439333338804,1510.837799996807,1636.7113000014797,298.0,0.570591112129896,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
,Aggregated,26,0,1600.0,1455.4526653850749,141.1926000000676,1636.7113000014797,293.7692307692308,0.618140371474054,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
