family,scenario_id,label,status,summary_source,sample_count,replicas,unsupported_replicas,unsupported_evidence_kinds,request_count_mean,request_count_min,request_count_max,request_count_cv_percent,failure_count_mean,failure_count_min,failure_count_max,failure_count_cv_percent,mean_response_time_ms_mean,mean_response_time_ms_min,mean_response_time_ms_max,mean_response_time_ms_cv_percent,p50_response_time_ms_mean,p50_response_time_ms_min,p50_response_time_ms_max,p50_response_time_ms_cv_percent,p95_response_time_ms_mean,p95_response_time_ms_min,p95_response_time_ms_max,p95_response_time_ms_cv_percent,p99_response_time_ms_mean,p99_response_time_ms_min,p99_response_time_ms_max,p99_response_time_ms_cv_percent,throughput_rps_mean,throughput_rps_min,throughput_rps_max,throughput_rps_cv_percent,max_node_cpu_percent_mean,max_node_memory_percent_mean,max_pod_cpu_millicores_mean,max_pod_memory_mib_mean,pod_restart_count_mean,pending_pods_count_mean,failed_pods_count_mean,not_ready_pods_count_mean,kubernetes_events_count_mean,kubernetes_warning_events_count_mean,mean_latency_delta_vs_reference_percent,throughput_delta_vs_reference_percent
multi-tenancy,MT_SINGLE_TENANT_REFERENCE,MT_SINGLE_TENANT_REFERENCE,measured,measurement_csv,3,"A,B,C",,,67,67,67,0.0,0,0,0,0.0,1523.577,1522.2149,1525.6342,0.0971,1500.0,1500.0,1500.0,0.0,1500.0,1500.0,1500.0,0.0,1800.0,1800.0,1800.0,0.0,0.5686,0.5684,0.5687,0.0249,20.6667,16.0,1427.6667,592.0,0,0,0,0,25,0,0.0,0.0
multi-tenancy,MT_TWO_TENANTS_MIXED_MODELS,MT_TWO_TENANTS_MIXED_MODELS,measured,measurement_csv,3,"A,B,C",,,67,67,67,0.0,0,0,0,0.0,1535.0248,1530.0833,1540.8,0.2876,1500.0,1500.0,1500.0,0.0,1600.0,1600.0,1600.0,0.0,1800.0,1800.0,1800.0,0.0,0.5669,0.5659,0.5677,0.1307,21.0,16.0,1428.0,592.0,0,0,0,0,24,0,0.7514,-0.299
multi-tenancy,MT_TWO_TENANTS_SEPARATED,MT_TWO_TENANTS_SEPARATED,measured,measurement_csv,3,"A,B,C",,,67,67,67,0.0,0,0,0,0.0,1532.2008,1531.744,1532.6614,0.0244,1500.0,1500.0,1500.0,0.0,1566.6667,1500.0,1600.0,3.009,1866.6667,1800.0,2000.0,5.0508,0.5673,0.5671,0.5677,0.0463,21.0,17.0,1512.0,592.0,0,0,0,0,25,0,0.566,-0.2286
multi-tenancy,MT_TWO_TENANTS_SHARED_NODEPOOL,MT_TWO_TENANTS_SHARED_NODEPOOL,unsupported_under_current_constraints,none,0,,"A,B,C","application_not_ready,failed_scheduling,insufficient_memory,latency_injection,localai_deployment,no_preemption_victims_found,node_affinity_selector_mismatch,pending_pod,preemption_not_helpful,rollout_timeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
