family,scenario_id,label,status,summary_source,sample_count,replicas,unsupported_replicas,unsupported_evidence_kinds,request_count_mean,request_count_min,request_count_max,request_count_cv_percent,failure_count_mean,failure_count_min,failure_count_max,failure_count_cv_percent,mean_response_time_ms_mean,mean_response_time_ms_min,mean_response_time_ms_max,mean_response_time_ms_cv_percent,p50_response_time_ms_mean,p50_response_time_ms_min,p50_response_time_ms_max,p50_response_time_ms_cv_percent,p95_response_time_ms_mean,p95_response_time_ms_min,p95_response_time_ms_max,p95_response_time_ms_cv_percent,p99_response_time_ms_mean,p99_response_time_ms_min,p99_response_time_ms_max,p99_response_time_ms_cv_percent,throughput_rps_mean,throughput_rps_min,throughput_rps_max,throughput_rps_cv_percent,max_node_cpu_percent_mean,max_node_memory_percent_mean,max_pod_cpu_millicores_mean,max_pod_memory_mib_mean,pod_restart_count_mean,pending_pods_count_mean,failed_pods_count_mean,not_ready_pods_count_mean,kubernetes_events_count_mean,kubernetes_warning_events_count_mean,mean_latency_delta_vs_reference_percent,throughput_delta_vs_reference_percent
latency-injection,LI_L0_NONE,"LI_L0_NONE (0 ms, jitter 0 ms)",measured,measurement_csv,3,"A,B,C",,,66.6667,66,67,0.7071,0,0,0,0.0,1560.1187,1556.3243,1566.3575,0.285,1533.3333,1500.0,1600.0,3.0744,1600.0,1600.0,1600.0,0.0,1833.3333,1800.0,1900.0,2.5713,0.563,0.5625,0.5633,0.0604,10.3333,16.0,795.6667,384.0,0,0,0,0,39,0,0.0,0.0
latency-injection,LI_L1_EDGE_NEAR,"LI_L1_EDGE_NEAR (50 ms, jitter 5 ms)",measured,measurement_csv,3,"A,B,C",,,8.3333,8,9,5.6569,0,0,0,0.0,23467.3231,23146.2287,24060.0801,1.7881,24333.3333,24000.0,25000.0,1.9373,26000.0,25000.0,27000.0,3.1404,26000.0,25000.0,27000.0,3.1404,0.0749,0.073,0.0761,1.7931,1.0,16.0,117.3333,384.6667,0,0,0,0,39,0,1404.2011,-86.6963
latency-injection,LI_L2_EDGE_REMOTE,"LI_L2_EDGE_REMOTE (150 ms, jitter 15 ms)",measured,measurement_csv,3,"A,B,C",,,2.6667,2,3,17.6777,0,0,0,0.0,64483.462,63106.2716,65359.8953,1.5288,75000.0,72000.0,81000.0,5.6569,80333.3333,80000.0,81000.0,0.5868,80333.3333,80000.0,81000.0,0.5868,0.0251,0.0243,0.0256,2.2771,1.0,16.0,65.3333,384.0,0,0,0,0,39,0,4033.2408,-95.5417
latency-injection,LI_L3_EXTREME,"LI_L3_EXTREME (600 ms, jitter 50 ms)",unsupported_under_current_constraints,none,0,,"A,B,C","all_worker_nodes_from_infrastructure_profile,api_smoke_failed,api_smoke_or_pre_benchmark_api_unavailable,latency_injection,latency_injection_pre_benchmark,measurement_stats_csv_missing,pre_benchmark_failure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
