Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,101,0,1500.3418999986025,1540.7128009899698,1500.3418999986025,1818.8511000007566,298.0,0.5651879083236168,0.0,1500,1500,1500,1600,1600,1600,1600,1700,1800,1800,1800
,Aggregated,101,0,1500.3418999986025,1540.7128009899698,1500.3418999986025,1818.8511000007566,298.0,0.5651879083236168,0.0,1500,1500,1500,1600,1600,1600,1600,1700,1800,1800,1800
