Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.4365999987931,144.08170000024256,140.4365999987931,147.72680000169203,243.0,0.04602721144625414,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,26,15,400.0,1347.221942307442,363.1521999996039,7929.733900000429,236.5,0.5983537488013039,0.34520408584690604,410,1500,1500,1500,1600,7700,7900,7900,7900,7900,7900
,Aggregated,28,15,400.0,1261.2833535712136,140.4365999987931,7929.733900000429,236.96428571428572,0.644380960247558,0.34520408584690604,400,1500,1500,1500,1600,7700,7900,7900,7900,7900,7900
