Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,139.48904999779188,137.26039999892237,141.7176999966614,243.0,0.04534955381770967,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,25,0,1505.2041999988433,1542.9258680000203,1505.2041999988433,1672.0636999998533,298.0,0.5668694227213709,0.0,1500,1500,1600,1600,1600,1600,1700,1700,1700,1700,1700
,Aggregated,27,0,1500.0,1438.9675851850404,137.26039999892237,1672.0636999998533,293.9259259259259,0.6122189765390805,0.0,1500,1500,1600,1600,1600,1600,1700,1700,1700,1700,1700
