Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,134.54880000062985,140.0482999997621,134.54880000062985,145.54779999889433,243.0,0.04535412903356891,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,25,0,1500.0,1536.2239959997532,1482.2485000004235,1631.8613000003097,298.0,0.5669266129196114,0.0,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600
,Aggregated,27,0,1500.0,1432.803574073828,134.54880000062985,1631.8613000003097,293.9259259259259,0.6122807419531803,0.0,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600
