Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,102,0,1500.0,1503.3828911765145,1421.688800000993,1778.9947999990545,298.0,0.571527050786575,0.0,1500,1500,1500,1500,1600,1600,1600,1700,1800,1800,1800
,Aggregated,102,0,1500.0,1503.3828911765145,1421.688800000993,1778.9947999990545,298.0,0.571527050786575,0.0,1500,1500,1500,1500,1600,1600,1600,1700,1800,1800,1800
