Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,144.56115000029968,137.87779999984195,151.2445000007574,243.0,0.04507221891225837,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,25,0,1600.0,1557.8584319999209,1510.7477999990806,1689.8682000028202,298.0,0.5634027364032296,0.0,1600,1600,1600,1600,1600,1600,1700,1700,1700,1700,1700
,Aggregated,27,0,1500.0,1453.1697444443935,137.87779999984195,1689.8682000028202,293.9259259259259,0.608474955315488,0.0,1500,1600,1600,1600,1600,1600,1700,1700,1700,1700,1700
