family,scenario_id,label,status,summary_source,sample_count,replicas,unsupported_replicas,unsupported_evidence_kinds,request_count_mean,request_count_min,request_count_max,request_count_cv_percent,failure_count_mean,failure_count_min,failure_count_max,failure_count_cv_percent,mean_response_time_ms_mean,mean_response_time_ms_min,mean_response_time_ms_max,mean_response_time_ms_cv_percent,p50_response_time_ms_mean,p50_response_time_ms_min,p50_response_time_ms_max,p50_response_time_ms_cv_percent,p95_response_time_ms_mean,p95_response_time_ms_min,p95_response_time_ms_max,p95_response_time_ms_cv_percent,p99_response_time_ms_mean,p99_response_time_ms_min,p99_response_time_ms_max,p99_response_time_ms_cv_percent,throughput_rps_mean,throughput_rps_min,throughput_rps_max,throughput_rps_cv_percent,max_node_cpu_percent_mean,max_node_memory_percent_mean,max_pod_cpu_millicores_mean,max_pod_memory_mib_mean,pod_restart_count_mean,pending_pods_count_mean,failed_pods_count_mean,not_ready_pods_count_mean,kubernetes_events_count_mean,kubernetes_warning_events_count_mean,mean_latency_delta_vs_reference_percent,throughput_delta_vs_reference_percent
resource-variation,RV_4C16G,RV_4C16G (4 vCPU / 16 GiB per worker),unsupported_under_current_constraints,none,0,,"A,B,C","application_not_ready,failed_scheduling,insufficient_cpu,latency_injection,localai_deployment,no_preemption_victims_found,node_affinity_selector_mismatch,pending_pod,preemption_not_helpful,rollout_timeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource-variation,RV_4C8G,RV_4C8G (4 vCPU / 8 GiB per worker),unsupported_under_current_constraints,none,0,,"A,B,C","application_not_ready,failed_scheduling,insufficient_memory,latency_injection,localai_deployment,no_preemption_victims_found,node_affinity_selector_mismatch,pending_pod,preemption_not_helpful,rollout_timeout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource-variation,RV_8C16G,RV_8C16G (8 vCPU / 16 GiB per worker),measured,measurement_csv,3,"A,B,C",,,67.6667,67,68,0.6967,0,0,0,0.0,1503.1079,1495.6228,1508.7132,0.3664,1500.0,1500.0,1500.0,0.0,1500.0,1500.0,1500.0,0.0,1700.0,1700.0,1700.0,0.0,0.5728,0.5715,0.5743,0.2002,34.0,15.6667,1447.3333,592.0,0,0,0,0,24,0,0.0,0.0
