Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,52,0,1413.2817999998224,1452.9482461538673,1413.2817999998224,1563.3000999987416,298.0,0.2921956543738319,0.0,1400,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600
,Aggregated,52,0,1413.2817999998224,1452.9482461538673,1413.2817999998224,1563.3000999987416,298.0,0.2921956543738319,0.0,1400,1500,1500,1500,1500,1500,1500,1600,1600,1600,1600
