Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),1,0,142.02170000135084,142.02170000135084,142.02170000135084,142.02170000135084,243.0,0.023212705047441082,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,13,0,1423.750600002677,1449.6044923076765,1423.750600002677,1487.5504999981786,298.0,0.3017651656167341,0.0,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
,Aggregated,14,0,1400.0,1356.205721428653,142.02170000135084,1487.5504999981786,294.07142857142856,0.32497787066417516,0.0,1400,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
