Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,52,0,1500.0,1462.9396807689632,1420.1560000001336,1534.3426999970688,298.0,0.2913679107841423,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
,Aggregated,52,0,1500.0,1462.9396807689632,1420.1560000001336,1534.3426999970688,298.0,0.2913679107841423,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
