Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),1,0,149.72599999964586,149.72599999964586,149.72599999964586,149.72599999964586,243.0,0.0230553554802835,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,POST /v1/chat/completions,13,0,1500.0,1470.9045230766396,1440.9405999977025,1505.962899998849,298.0,0.2997196212436855,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
,Aggregated,14,0,1500.0,1376.53462857114,149.72599999964586,1505.962899998849,294.07142857142856,0.322774976723969,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
