family,scenario_id,label,status,summary_source,sample_count,replicas,unsupported_replicas,unsupported_evidence_kinds,request_count_mean,request_count_min,request_count_max,request_count_cv_percent,failure_count_mean,failure_count_min,failure_count_max,failure_count_cv_percent,mean_response_time_ms_mean,mean_response_time_ms_min,mean_response_time_ms_max,mean_response_time_ms_cv_percent,p50_response_time_ms_mean,p50_response_time_ms_min,p50_response_time_ms_max,p50_response_time_ms_cv_percent,p95_response_time_ms_mean,p95_response_time_ms_min,p95_response_time_ms_max,p95_response_time_ms_cv_percent,p99_response_time_ms_mean,p99_response_time_ms_min,p99_response_time_ms_max,p99_response_time_ms_cv_percent,throughput_rps_mean,throughput_rps_min,throughput_rps_max,throughput_rps_cv_percent,max_node_cpu_percent_mean,max_node_memory_percent_mean,max_pod_cpu_millicores_mean,max_pod_memory_mib_mean,pod_restart_count_mean,pending_pods_count_mean,failed_pods_count_mean,not_ready_pods_count_mean,kubernetes_events_count_mean,kubernetes_warning_events_count_mean,mean_latency_delta_vs_reference_percent,throughput_delta_vs_reference_percent
placement-variation,PLC_BALANCED_STATIC,PLC_BALANCED_STATIC (balanced static),measured,measurement_csv,3,"A,B,C",,,67,67,67,0.0,0,0,0,0.0,1535.1513,1534.3559,1535.6608,0.0371,1500.0,1500.0,1500.0,0.0,1600.0,1600.0,1600.0,0.0,1800.0,1800.0,1800.0,0.0,0.5666,0.5662,0.567,0.0582,15.6667,15.6667,841.6667,384.0,0,0,0,0,39,0,-2.2216,0.8364
placement-variation,PLC_COLOCATED,PLC_COLOCATED (co-located),unsupported_under_current_constraints,none,0,,"A,B,C","benchmark_precheck,cluster_nodes_ready,metrics_api_and_capacity,namespace_active,namespace_pods_healthy,none_or_within_strict_threshold,pending_pod,service_endpoint_and_model,worker_nodes_expected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placement-variation,PLC_DISTRIBUTED_TWO_NODE,PLC_DISTRIBUTED_TWO_NODE (distributed two-node),measured,measurement_csv,3,"A,B,C",,,67,67,67,0.0,0,0,0,0.0,1530.1221,1527.8804,1533.8749,0.1745,1500.0,1500.0,1500.0,0.0,1600.0,1600.0,1600.0,0.0,1833.3333,1800.0,1900.0,2.5713,0.5676,0.5667,0.5681,0.1124,18.3333,16.0,796.3333,384.0,0,0,0,0,38,0,-2.542,1.0144
placement-variation,PLC_SERVER_SEPARATED,PLC_SERVER_SEPARATED (server separated),measured,measurement_csv,3,"A,B,C",,,66.3333,66,67,0.7107,0,0,0,0.0,1568.7862,1565.4992,1573.5477,0.2197,1600.0,1600.0,1600.0,0.0,1600.0,1600.0,1600.0,0.0,1900.0,1900.0,1900.0,0.0,0.5623,0.5617,0.5632,0.1153,15.0,16.0,780.0,384.3333,0,0,0,0,39,0,-0.0793,0.0712
placement-variation,PLC_SPREAD_WORKERS,PLC_SPREAD_WORKERS (spread workers),measured,measurement_csv,3,"A,B,C",,,66,66,66,0.0,0,0,0,0.0,1570.0318,1558.2027,1592.2373,1.0008,1533.3333,1500.0,1600.0,3.0744,1733.3333,1600.0,1900.0,7.1955,2000.0,1800.0,2400.0,14.1421,0.5619,0.5565,0.5647,0.6797,10.6667,16.0,818.3333,384.3333,0,0,0,0,38,0,0.0,0.0
