Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,6,0,9900.0,17532.723283333326,3815.4893000009906,38377.22890000077,298.0,0.10494328969414493,0.0,11000,11000,38000,38000,38000,38000,38000,38000,38000,38000,38000
,Aggregated,6,0,9900.0,17532.723283333326,3815.4893000009906,38377.22890000077,298.0,0.10494328969414493,0.0,11000,11000,38000,38000,38000,38000,38000,38000,38000,38000,38000
