Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,160.0,159.8888500011526,159.2813000006572,160.496400001648,243.0,0.07321384881142554,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,POST /v1/chat/completions,16,0,1500.0,1500.1222250001547,1473.1652999998914,1559.6790999989025,298.0,0.5857107904914043,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
,Aggregated,18,0,1500.0,1351.2074055558212,159.2813000006572,1559.6790999989025,291.8888888888889,0.6589246393028299,0.0,1500,1500,1500,1500,1500,1600,1600,1600,1600,1600,1600
