Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,93,0,3100.0,3081.028786021494,2219.534300000305,4799.280299999737,298.0,0.7832714806255594,0.0,3100,3100,3100,3100,3100,3200,3500,4800,4800,4800,4800
,Aggregated,93,0,3100.0,3081.028786021494,2219.534300000305,4799.280299999737,298.0,0.7832714806255594,0.0,3100,3100,3100,3100,3100,3200,3500,4800,4800,4800,4800
