Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,93,0,3100.0,3068.439197849497,2243.7091000010696,4632.4237000008,298.0,0.7854534912253699,0.0,3100,3100,3100,3100,3100,3200,3500,4600,4600,4600,4600
,Aggregated,93,0,3100.0,3068.439197849497,2243.7091000010696,4632.4237000008,298.0,0.7854534912253699,0.0,3100,3100,3100,3100,3100,3200,3500,4600,4600,4600,4600
