Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),4,0,150.0,146.99807500073803,137.38200000079814,156.4438000004884,243.0,0.13811048925741515,0.0,150,150,160,160,160,160,160,160,160,160,160
POST,POST /v1/chat/completions,24,0,2500.0,2766.3983541664643,1486.130299999786,5066.6621000000305,298.0,0.8286629355444908,0.0,2500,2600,3200,3300,3800,4000,5100,5100,5100,5100,5100
,Aggregated,28,0,2500.0,2392.1983142856466,137.38200000079814,5066.6621000000305,290.14285714285717,0.966773424801906,0.0,2500,2500,2900,3200,3800,4000,5100,5100,5100,5100,5100
