Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,94,0,3100.0,3028.377900000045,1648.155200000474,4053.7924000000203,298.0,0.7914007448542993,0.0,3100,3100,3100,3100,3100,3100,3200,4100,4100,4100,4100
,Aggregated,94,0,3100.0,3028.377900000045,1648.155200000474,4053.7924000000203,298.0,0.7914007448542993,0.0,3100,3100,3100,3100,3100,3100,3200,4100,4100,4100,4100
