Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,102,0,1500.0,1506.6085352939933,1433.4072999990894,1774.75819999745,298.0,0.5710402690944679,0.0,1500,1500,1500,1500,1600,1600,1700,1700,1800,1800,1800
,Aggregated,102,0,1500.0,1506.6085352939933,1433.4072999990894,1774.75819999745,298.0,0.5710402690944679,0.0,1500,1500,1500,1500,1600,1600,1700,1700,1800,1800,1800
