Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),2,0,140.0,140.4868500012526,136.56370000171592,144.4100000007893,243.0,0.04524297529939559,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,25,0,1500.0,1543.393747999653,1490.9344999978202,1658.0212000008032,298.0,0.5655371912424448,0.0,1500,1600,1600,1600,1600,1600,1700,1700,1700,1700,1700
,Aggregated,27,0,1500.0,1439.47471851829,136.56370000171592,1658.0212000008032,293.9259259259259,0.6107801665418404,0.0,1500,1600,1600,1600,1600,1600,1700,1700,1700,1700,1700
