Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),4,0,140.0,143.25322500098991,134.1948000008415,156.26840000186348,243.0,0.09125915340315509,0.0,150,150,160,160,160,160,160,160,160,160,160
POST,POST /v1/chat/completions,36,0,2800.0,2810.400894444784,1705.3338999976404,4090.608800001064,298.0,0.8213323806283958,0.0,2800,2800,2800,2900,2900,2900,4100,4100,4100,4100,4100
,Aggregated,40,0,2800.0,2543.686127500405,134.1948000008415,4090.608800001064,292.5,0.9125915340315509,0.0,2800,2800,2800,2900,2900,2900,4100,4100,4100,4100,4100
