Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/models (startup check),4,0,140.0,139.43599999947764,135.42909999887343,144.93379999839817,243.0,0.09087628423796575,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,POST /v1/chat/completions,36,0,2800.0,2815.139069444639,1669.7590000003402,4136.295899999823,298.0,0.8178865581416918,0.0,2800,2800,2800,2800,2900,3100,4100,4100,4100,4100,4100
,Aggregated,40,0,2800.0,2547.568762500123,135.42909999887343,4136.295899999823,292.5,0.9087628423796574,0.0,2800,2800,2800,2800,2900,3100,4100,4100,4100,4100,4100
