Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,135,0,3300.0,3262.040847407101,1833.74940000067,4563.1685000007565,298.0,0.756925929717032,0.0,3300,3300,3300,3300,3300,3300,3400,3400,4600,4600,4600
,Aggregated,135,0,3300.0,3262.040847407101,1833.74940000067,4563.1685000007565,298.0,0.756925929717032,0.0,3300,3300,3300,3300,3300,3300,3400,3400,4600,4600,4600
