Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/chat/completions,67,0,1500.0,1513.069662686535,1462.7682999998797,1800.7635999983904,298.0,0.5703212382761946,0.0,1500,1500,1500,1500,1500,1600,1700,1800,1800,1800,1800
,Aggregated,67,0,1500.0,1513.069662686535,1462.7682999998797,1800.7635999983904,298.0,0.5703212382761946,0.0,1500,1500,1500,1500,1500,1600,1700,1800,1800,1800,1800
